k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
22,3.0,25,0.7,0.7042062415196744,0.19560242663904356,0.572716917476774,9
22,1.75,25,0.7,0.7008894919342681,0.19565853673841616,0.5727372275924352,9
22,1.5,25,0.7,0.7008894919342681,0.19568191043987496,0.5727752964659281,9
22,1.75,30,0.7,0.7058646163123776,0.1956794445344662,0.5727921162771241,9
22,1.5,30,0.7,0.7025478667269712,0.19569266552420628,0.572802193348852,9
22,2.0,30,0.7,0.7058646163123776,0.1956734479024015,0.5728029332370361,9
22,2.25,20,0.7,0.7008894919342681,0.1956664635110557,0.57280739424557,9
22,2.0,20,0.7,0.7008894919342681,0.19567625814040462,0.5728090387599106,9
22,2.5,20,0.7,0.7025478667269712,0.19565918336403476,0.5728127356863325,9
22,1.75,20,0.7,0.7008894919342681,0.1956886254138895,0.5728177878884312,9
22,2.75,20,0.7,0.7008894919342681,0.1956543615211537,0.5728249527239904,9
