k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
40,1.0,10,0.7,0.777330279817842,0.15258391015137954,0.4627163543009186,9
40,1.0,25,0.7,0.777330279817842,0.15258391015137954,0.4627163543009186,9
40,1.5,30,0.7,0.779093948248177,0.15276296869367997,0.4631451105495471,9
40,1.75,30,0.7,0.779093948248177,0.1528681926195502,0.46339376316493713,9
35,3.0,20,0.7,0.7859380346942536,0.15259474782859572,0.4635325269562613,9
35,2.75,20,0.7,0.7875964094869566,0.15260605461619728,0.4636336176583702,9
40,2.0,30,0.7,0.779093948248177,0.15298355093756125,0.4636642280958101,9
35,2.5,20,0.7,0.7875964094869566,0.15262130191090453,0.4637420708749976,9
35,2.25,20,0.7,0.7875964094869566,0.15264052892868588,0.46385797024987835,9
40,2.25,30,0.7,0.779093948248177,0.1531088425605519,0.4639558274238256,9
35,2.0,20,0.7,0.7875964094869566,0.15266378538443703,0.4639814227962449,9
35,3.0,25,0.7,0.7875964094869566,0.15278692508736075,0.4640643609356751,9
35,2.75,25,0.7,0.7875964094869566,0.15276783448918288,0.46408406560709586,9
35,1.75,20,0.7,0.7875964094869566,0.152691131598757,0.46411255895548403,9
35,2.5,25,0.7,0.7892547842796599,0.15275442201794612,0.46411513860736586,9
35,3.0,15,0.7,0.7841743662639185,0.15279818643203966,0.46414288594035685,9
35,2.25,25,0.7,0.7875964094869566,0.1527467598621301,0.4641577726011886,9
35,2.75,15,0.7,0.7841743662639185,0.15278905804664747,0.4641776090378623,9
35,2.0,25,0.7,0.7875964094869566,0.15274493754305193,0.46421219712637257,9
35,2.5,15,0.7,0.7841743662639185,0.152782524930411,0.46421705189985957,9
35,1.5,20,0.7,0.7875964094869566,0.15272263857398805,0.46425153260651897,9
35,2.25,15,0.7,0.7841743662639185,0.15277859249853676,0.4642612155658392,9
40,2.5,30,0.7,0.7808576166785122,0.15324390059068482,0.46426796048511804,9
35,1.75,25,0.7,0.7858327410566216,0.15274906244934977,0.4642786793815975,9
35,3.0,10,0.7,0.7858327410566216,0.15280162158585542,0.464282137459852,9
35,2.75,10,0.7,0.7858327410566216,0.15279397306447218,0.4643015345840116,9
35,2.0,15,0.7,0.7858327410566216,0.1527772710655736,0.464310113197175,9
35,2.5,10,0.7,0.7858327410566216,0.15278839567278635,0.46432508806449985,9
35,2.25,10,0.7,0.7858327410566216,0.1527848876194469,0.46435279078820163,9
35,1.5,25,0.7,0.7858327410566216,0.15275926033137954,0.4643575249722534,9
35,1.75,15,0.7,0.7858327410566216,0.15277857583833088,0.464363769968768,9
35,2.0,10,0.7,0.7858327410566216,0.1527834492307064,0.4643846417929169,9
35,1.75,10,0.7,0.7858327410566216,0.1527840829447289,0.4644206462671451,9
35,1.5,15,0.7,0.7858327410566216,0.15278252690005928,0.46442222296011615,9
35,1.5,10,0.7,0.7858327410566216,0.152786793298884,0.4644608155550439,9
35,1.0,20,0.7,0.7858327410566216,0.15279847244306827,0.46455372479176155,9
35,1.0,25,0.7,0.7858327410566216,0.15279847244306827,0.46455372479176155,9
35,1.0,15,0.7,0.7858327410566216,0.15279847244306827,0.46455372479176155,9
35,1.0,10,0.7,0.7858327410566216,0.15279847244306827,0.46455372479176155,9
35,1.0,30,0.7,0.7858327410566216,0.15279847244306827,0.46455372479176155,9
40,2.75,30,0.7,0.779093948248177,0.1533885904000257,0.46460010135937224,9
35,1.5,30,0.7,0.7858327410566216,0.15294909259626516,0.46489333938901517,9
40,3.0,30,0.7,0.7807523230408803,0.15354280767142992,0.4649517962454684,9
35,1.75,30,0.7,0.7858327410566216,0.1530382608104591,0.46509247750050015,9
35,2.0,30,0.7,0.7858327410566216,0.1531363576289863,0.4653103302306935,9
